AcquiredDate,CreatedYear,Creator,Description,imageUrl_s,MainTitle,url,Owner,Size,Type,sk1,sk2,sk3
,,張性荃,張性荃(1918-)，字野長，改名張鐸，號養石樓主，河南省信陽、羅山間李店萬家灣人，台灣水墨畫家。父親好骨董字畫，母親擅畫及刺繡，親族皆雅好文藝，自幼耳濡目染。遷居信陽，入開封藝術學校，受教於李劍晨、杜小甫、周中甫，兼習中西美術。保送上海美專，受汪聲遠、劉海粟指導，汪氏介紹拜師師公黃賓虹。中日戰起，隨軍抵武漢，入抗日大學。後輾轉遷徙，任禹縣師範學校教席、第二集團軍政治部上尉科員、戰地採訪員，於洛陽舉辦二次寫生畫展，編繪戰區畫報，任教省立洛陽中學、西安開設國畫講習班，並於寶雞、天水、武漢舉辦畫展。1947年經南京來台，在台北女師專教授素描、圖案、國畫、水彩，另轉省立復中、花蓮師專。除台灣各地外，另受邀赴港、日、美、新、馬、泰、中展出，出版《藝術新論》及畫冊多種。     張性荃為藝術通才，抗戰期間舉辦多次畫展，聲名漸起。來台後致力於創作及培育人才，凡國畫及寫生皆得心應手，造境雅致。擅長山水、花鳥、人物等主題。花鳥揮灑自如，有八大山人、海派遺韻；山水筆墨暢快淋漓，兼用渲染，有黃賓虹、劉海粟之風；設色淡雅，偶用青綠，自然無斧鑿痕。人生閱歷豐富，舉凡名山大川、海港山村、國外風景皆能入畫，構圖奇特，融合現代觀點及傳統意境，成功營造鮮明特色。(509字),https://collections.culture.tw/ShowGALImage.aspx?FROM=OPENDATA&SYSUID=18&IMG1=0x02000000d0b6103f110a37c079ce3f4959b47ef09fb82b661400a814b8386a8fa608d5572e6032335e2be96c1bddf4ac64988313103e6185d8e0681788c5ef8c7f23f8d9,松陰觀瀑,https://collections.culture.tw/Object.aspx?SYSUID=18&RNO=UFQwNjkwMjYwMA==,國立中正紀念堂管理處,118×60 (畫心),藝術類\平面書畫類,藝術類,平面書畫類,中正
,,韓石秋,韓石秋(1913-1979)，名志文，字璋，號北坡野屋人、東陲浪子，山東省昌邑縣南逄村人，台灣水墨畫家。父親韓飛卿富於金石書畫收藏，自幼受耳濡目染。就學於濟南進入師範學校。1943年創辦四維中學，兼任青島市私立膠澳中學。1949年籌辦青島市美展，後隨政府來台，任職高雄工業學校、高雄高職、高雄女中、市立第二中學、道明中學、省立高雄海專、中國語文研究中心研究員。獲頒優良教師、高雄市政府獎、中國語文獎章。1961年與楊襄雲、蔣青融等合組「海天藝苑」，後長期於高雄社教館教授國畫。作品獲高雄市美展、全省教員美展、高雄市書法展、高雄市教師美展獎項。曾於國內舉辦個、畫友聯展多次，並赴美國夏威夷等地巡迴展出。於報章雜誌刊登相關評論十餘篇，編印《海天藝苑書畫集》等。 韓石秋不僅擅於詩文書畫，更能篆刻以自娛。濟南期間所畫山水，多為親赴嶗山、濟明湖及東海海濱寫生之作；後畫人物，兼採白龍山人王震筆意，畫風近海上畫派。來台後，經常與畫友傅狷夫、陶壽伯切磋往來。花卉翎毛多寫意抒情之作，用筆自然瀟灑，設色樸質雅致。 常繪四君子一如本作，象徵高尚清芬之人格。另有山茶、牡丹、杜鵑、紫藤；鳥類則所飼八哥、鸚鵡或麻雀、喜鵲、燕子、鴨鵝等，內容平易祥和，反映在台生活的安定知足。(506字),https://collections.culture.tw/ShowGALImage.aspx?FROM=OPENDATA&SYSUID=18&IMG1=0x0200000015bcca0afa39641265410599cfca5f595616e3e69affa6cfc088d484f6d81385e38bf68bae73797425d339cf7c0f4bfbd1f61c240963a93f345bbb5826128bbb,萬古揚芬,https://collections.culture.tw/Object.aspx?SYSUID=18&RNO=UFQwNjkwMjcwMA==,國立中正紀念堂管理處,135×59 (畫心),藝術類\平面書畫類,藝術類,平面書畫類,中正
,,金勤伯,金勤伯(1910-1998)，原籍浙江吳興，出生於上海市，台灣國畫家。大伯父為北京名畫家金城，拜入其門下習藝。1921年由大伯父推薦入「中國畫學研究會」，1926年畢業。金城逝世後，繼由陳師曾指導，加入「湖社畫會」，考入燕京大學生物系、研究所，後前往英國倫敦大學留學，轉入美國哥倫比亞大學攻讀博士，因抗戰返國。遷往上海，兼任上海美專國畫課程。1946年再度赴美，大陸變色自上海來台，任教於台灣省立師範學院藝術系，與胡念祖、孫家勤合組「麗水精舍」畫會。曾任省展評審、文化大學及國立藝專兼任教授。赴日本參加中日繪畫聯合展覽會，1930年「湖社畫會」於駐法公使館舉辦展覽獲金牌獎，來台後獲省展國畫部獎項。國內外展覽多次，1954年於台北市中山堂舉辦首次個展，後赴美國任交換教授、舉行展覽，香港中文大學講學、舉辦個展，與黃君璧、姚夢谷等人赴柏林聯展，出版畫集多種。 金勤伯出生於藝術世家，自幼留意繪事，擅長花卉、翎毛、山水。畫風細緻典雅，能傳花鳥神韻，繼承民初「京朝畫派」正統絕學，素有「院體花鳥工筆風格第一人」美稱，可謂該畫派在台正宗法脈。 本作為淡設色山水作品，繼承明清南宗文人畫遺風，筆法工謹，採元明一河兩岸構圖，參以寫生之法，表現漁父盪槳於柳岸澄湖之上的閑逸景致。(505字),https://collections.culture.tw/ShowGALImage.aspx?FROM=OPENDATA&SYSUID=18&IMG1=0x02000000e061c89ed8f00c90a661dfb3eb996eb58e2d8fd74a61d7175332420c15e530906ccb9cbe866380956abad4bbaa73aebd77a1bb9f92e7ae49d62a12124cb6bd69,澄清湖畔,https://collections.culture.tw/Object.aspx?SYSUID=18&RNO=UFQwNjkwMjgwMA==,國立中正紀念堂管理處,120×60 (227×75),藝術類\平面書畫類,藝術類,平面書畫類,中正
,,邵幼軒,邵幼軒(1918-2009)，字友仙，浙江省東陽縣學溪村人，台灣花鳥畫家。年幼受父親邵逸軒啟蒙學習書畫，1934年進入國立北平藝術專科學校。其父曾任職北平藝專，與王雲、齊白石、陳半丁、王雪濤等相過從，故能耳濡目染，多獲指授；後拜張大千為師。抗戰勝利後，任教於杭州正則藝專；經港來台，任教於政治作戰學校、國立台灣藝術專科學校。1958年，與夫婿林中行偕同畫友六人伉儷，組成「六儷畫會」。除於國內舉辦個展多次外，並曾於杭州、北京及美國各地展出、講學。 初學山水，後轉花鳥，除受近代名家指導外，兼取徐渭、陳淳、惲壽平、華喦之長。對於花草有獨到心得，如玫瑰、紫藤、荷花、牽牛、山茶、水仙，無所不能，尤長於牡丹，人稱「邵牡丹」。張大千曾題其畫冊說：「幼軒大家以山水花卉之餘，偶寫草蟲，超逸絕似新羅山人，慧心妙手無所不能」，對其成就頗為讚賞。 其畫花鳥、翎毛、蟲魚，屬寫意一派，先以乾筆重墨揮寫枝葉輪廓，花卉則以沒骨畫就，再以工筆補入秋蟲、蝴蝶、魚藻等。創作之外，常有畫論自抒心得，認為畫牡丹無須專務設色，即便全用水墨，只要技法得宜，亦不失其富貴氣象等。本作以水墨描繪長松數株，枝幹交纏，構圖奇特，枝幹、松針微染花青、赭石，設色淡雅，象徵崇高人格及堅毅精神。(505字),https://collections.culture.tw/ShowGALImage.aspx?FROM=OPENDATA&SYSUID=18&IMG1=0x02000000a0a14121f19001c75076974f8e546940c68ae5bbd59be2479b4432ad512436eb726818525930f6c48bb72d32607f6664cafdc0216e194b935c77c5a59ab47234,萬古長春,https://collections.culture.tw/Object.aspx?SYSUID=18&RNO=UFQwNjkwMjkwMA==,國立中正紀念堂管理處,140×69 (226×86),藝術類\平面書畫類,藝術類,平面書畫類,中正
,,周澄,周澄(1941-)，字蒪波，宜蘭縣礁溪鄉人，台灣書畫篆刻家。5歲由父親教授書法；13歲入頭城「八六書畫會」，從康在山研習詩畫；頭城高中時受教於江兆申，習書畫篆刻及國學詞章；1961年入台灣師範大學美術系。任教實踐大學、師大、台藝大、北藝大、文大、花師，上海大學客座教授。曾任日本書藝院鑑查員、全省美展審查、西泠印社社員、海峽兩岸文化資產交流促進會顧問、宜蘭美術學會顧問、元墨畫會長、長河雅集創會會長、西清硯友會長、換鵝書畫會長、中華民國篆刻學會理事長、台灣印社社長、國立歷史博物館文物評鑑委員、國立故宮博物院委員等。自1973年來，分別於台北、台中、宜蘭、漢城、東京、紐約、溫哥華、北京、南京舉辦個展，並於法、美、薩、波、日、新、南非舉辦聯展。獲吳三連文藝創作獎、中興文藝創作獎、中山文藝創作獎、國立歷史博物館金質獎章、全國美展免審查、篆刻首獎、鯤島畫展山水畫首獎、英國聖喬治大學榮譽博士、台灣藝術院院士、江蘇省國畫院特聘畫家等殊榮。 周澄兼擅詩、書、畫、印「四絕」，國學涵養深厚。山水受林玉山寫生影響，融入江兆申融合南北宗之風，兼重文人筆墨與院體結構。曾說：「山水是我的最愛，……從感染性靈中，悟到許多道理」，藉由風雅筆墨，傳達人生哲理並抒發情性。(510字),https://collections.culture.tw/ShowGALImage.aspx?FROM=OPENDATA&SYSUID=18&IMG1=0x0200000056f27a39471d6aa979c1b362bb1a91bb59be14ef0f642bf7b528a38f8d3b97b746c46828b7d7f90097cbff5dec8807f825a8cf99d61b5219112b3748d6c5b04e,黎明,https://collections.culture.tw/Object.aspx?SYSUID=18&RNO=UFQwNjkwMzAwMA==,國立中正紀念堂管理處,139×69 (227×87),藝術類\平面書畫類,藝術類,平面書畫類,中正
,,林賢靜,林賢靜(1912-)，廣東澄海人，台灣花鳥畫家。長年從事水墨處作，對海上畫派如任伯年、金石派吳昌碩、齊白石畫法頗有研究，致力於兼採清末民初諸家之長，並融會貫通。曾任教於台灣省立師專、國立藝術專科學校美術科，設立「林園畫室」並於救國團暑期文藝隊，指導學生國畫創作。於台北市中山堂等地舉辦個展多次，並與畫室學生舉辦師生展，編輯出版《林園花鳥畫集》多冊。     其國畫創作，專攻花鳥翎毛，以沒骨寫意畫法為主，可分設色及墨繪兩種。植物花卉多作紅白芙蓉、茶花、月桃、楓樹、百合、長松、楊柳、春桃、秋菊，品類繁多；另添筆鳥雀、粉蝶、魚狗、八哥等，動靜呼應，生意盎然，深具女性優雅嫻靜特質。除勤奮於創作外，更基於「一份對復興中華文化的熱忱，……藉著畫筆描繪出對大自然的愛，對國家的愛，和對中華文化的愛，而使人生臻於真善美的佳境」，於學校或畫室教導新進貢獻良多，致力於保存中華文化，藉以造福國家社會。     本作描繪俗稱國色天香之牡丹一株，枝頭綻放盛開牡丹花七朵，與常見濃豔設色者不同，單以墨色鉤畫枝葉，再以白粉點綴花朵，背景未作烘染。透過黑白兩色強烈對比，凸顯牡丹清麗富雅之態。畫題作「六合祥雲光射萬方」，可知具有祝禱百姓福壽吉祥、國家太平安康之意。(503字),https://collections.culture.tw/ShowGALImage.aspx?FROM=OPENDATA&SYSUID=18&IMG1=0x02000000ea13c3aa243692d0d0ede1ec3201afd45b00b98db87ac04dd8ac286abe3b698bf91370ae65618fd23bcb26871f69c0c842b43cf1b6a46fe8c3df76df0a8fc98b,六合祥雲光射萬方,https://collections.culture.tw/Object.aspx?SYSUID=18&RNO=UFQwNjkwMzEwMA==,國立中正紀念堂管理處,139×68 (畫心),藝術類\平面書畫類,藝術類,平面書畫類,中正
,,林玉山,林玉山(1907-2004)，本名英貴，乳名金水，號立軒，出生於嘉義美街，台灣膠彩、水墨畫家。父親經營「風雅軒」裱畫莊，二哥林英富為雕刻家，五弟林榮杰為西畫家。1914年入嘉義公學校，由巫姓教師啟蒙，並從裱畫莊師傅蔡禎祥、蔣才習畫。1922年從伊坂旭江習四君子；1925年從同鄉陳澄波習水彩及速寫。1926年入東京川端畫學校，習西畫及日本畫；1935年入京都堂本印象東丘社畫塾。與畫友組織春萌畫會、鴉社書畫會、栴檀社、麗光會、八朋畫繪、長流畫會，加入台陽美術協會。1927年入選台灣美術展覽會，與陳進、郭雪湖合稱「台展三少年」，《蓮池》獲第四回台展特選、台展賞，後獲無鑑查、省展國畫部審查委員。執教於嘉義縣中學、台北靜修女中、省立師範學院藝術系、美國威斯康辛大學講學。1964年於省立博物館舉行個展，另於歷史博物館、創價學會、長流美術館、國美館及韓、日、印尼等地多次展出。獲頒教育部文藝繪畫獎、國家文藝獎特別貢獻獎、行政院文化獎。   林玉山才氣縱橫，勤於創作，畫風嚴謹紮實。早年學習傳統藝術，後致力於膠彩、國畫。善於寫生，山水、人物、花鳥、走獸無所不能，兼容膠彩與水墨；精研畫史畫論，戰後省展「正統國畫論爭」，捍衛台籍畫家地位不遺餘力。本幅先以水墨勾勒樹石輪廓，用筆方折，意趣蒼古，其後以赭石、花青敷色；雲海及朝陽則以沒骨技法繪成，全幅色調淡雅，筆墨富於變化。(547字),https://collections.culture.tw/ShowGALImage.aspx?FROM=OPENDATA&SYSUID=18&IMG1=0x02000000f917740ba07c203886f82c296403fbe9d49e4408e5f9e1af87aec686d57bd5a7c0552e2b55fa20f80b823d8b24f4e54a05f24411d3000bfec7a17869b289db21,玉山日出,https://collections.culture.tw/Object.aspx?SYSUID=18&RNO=UFQwNjkwMzIwMA==,國立中正紀念堂管理處,149×72 (painting) 241x87(framed),藝術類\平面書畫類,藝術類,平面書畫類,中正
,,丁翼,民國64年4月5日蔣中正總統逝世，全國美術界受邀以詩文書畫表達對蔣中正總統的追思與哀悼，共集150幅，於7月蔣中正總統逝世百日舉辦十項聯展，並於中正紀念堂成立後留存展示。 丁翼書。,https://collections.culture.tw/ShowGALImage.aspx?FROM=OPENDATA&SYSUID=18&IMG1=0x02000000d10565fe0192bc936b0437bcd22a038c400ba3a0d868265360b01d334ffb58935d496bbcd99c563fc418683701188cbe008ae19d6ba127d5caaa6e33e25fbf97,蔣中正總統嘉言,https://collections.culture.tw/Object.aspx?SYSUID=18&RNO=UFQwNjkwMzMwMA==,國立中正紀念堂管理處,119×59 (畫心),藝術類\平面書畫類,藝術類,平面書畫類,中正
,,吳平,民國64年4月5日蔣中正總統逝世，全國美術界受邀以詩文書畫表達對蔣中正總統的追思與哀悼，共集150幅，於7月蔣中正總統逝世百日舉辦十項聯展，並於中正紀念堂成立後留存展示。 吳平書，錄蔣中正總統言：「居安宜操一心以慮患，處變當堅百忍以圖成」。,https://collections.culture.tw/ShowGALImage.aspx?FROM=OPENDATA&SYSUID=18&IMG1=0x0200000040556e3c7c3d096e95c652224b7a05f49dc1b82de9d9c385b8b3fd673d71bb2be5601ed0c6f08022fe2cd5d8f0d5e3a9e26b56a12b859a2364a6b65cb2f2f6e6,蔣中正總統遺訓,https://collections.culture.tw/Object.aspx?SYSUID=18&RNO=UFQwNjkwMzQwMA==,國立中正紀念堂管理處,136×50 (畫心),藝術類\平面書畫類,藝術類,平面書畫類,中正
,,田父,田父(1911-1994)，原名學文，字野農，自號圌山田父、紫琅山野農、紫琅山田父，江蘇南通人，台灣水墨畫家。1935年畢業於上海美術專科學校，主修西畫、副修國畫，後入研究所研習美學理論。抗戰期間(1940年冬)投身軍旅，為黃埔軍校第16期畢業。上海美專期間，除校長劉海粟外，從劉抗、張絃、陳人浩習西畫，從黃賓虹、潘天壽、汪聲遠、朱天梵習山水，從張聿光、張書旂、王個簃、諸聞韻、吳茀之、諸樂三、謝公展習花卉翎毛。曾在京、滬、渝、蓉、豫、陜、台北及日、韓、港、新、泰、馬等地舉辦個聯展多次。來台後，在輔仁大學及文化大學任教，著有《藝術理論》、《美術欣賞》、《田學文書畫集》出版行世。 田學文家中富收藏，自幼遍覽舊跡名作，甚有心得。除精於傳統文人詩、書、畫三絕之外，並兼有金石派趣味，體現「海上畫派」藝術特色，融合油畫光影立體表現，營造鮮明個人風格。舉凡花卉、翎毛、山水、人物、仕女、蟲草、走獸等，或工筆傳神，或沒骨寫意，時而寫生，時而抽象，皆能有所發揮。 本作為紀念蔣中正總統逝世之作，畫面描繪巨松磐石一前一後，交相呼應，結構井然有序。用筆粗曠有精神，造型奇特富個性，畫風瀟灑，意趣悠遠。藉此表現對領袖的無限追思，並象徵其永垂不朽、貞潔不拔之精神。(502字),https://collections.culture.tw/ShowGALImage.aspx?FROM=OPENDATA&SYSUID=18&IMG1=0x020000000dfb75af8c1e587b560a03f97edcf71a635105287e8bdd7b270aa18826bdcd81890018d2307483e64e256ce9e64b70aec5a51afe701f98dc0bf99906a23857fc,松石長存,https://collections.culture.tw/Object.aspx?SYSUID=18&RNO=UFQwNjkwMzUwMA==,國立中正紀念堂管理處,136×55 (畫心),藝術類\平面書畫類,藝術類,平面書畫類,中正
